id,Subscribed,pseudo5_minimal_bern,pseudo5_state_base_cls,pseudo5_state_bern_cls,overnight_pseudo5_best
2304,1,0.09286049837954749,0.08045571939806281,0.0823422624974902,0.429246
2305,0,0.08239579594630432,0.09378335379294966,0.10395288381592019,0.433008
2306,0,0.3732231534633087,0.5029214360238291,0.5538395989441597,0.5972040000000001
2307,1,0.9530902260514373,0.9723604243106434,0.9664316165139889,0.9623940000000001
2308,0,0.00797660275379751,0.012189338782229726,0.012553919672823113,0.19736000000000004
2309,0,0.025116568083554267,0.024181250484699733,0.031446930759825124,0.306056
2310,0,0.01267868104047538,0.01177574497817696,0.014305196848032753,0.230606
2311,1,0.9578250049947235,0.9574938350808311,0.9535547783760165,0.95106
2312,0,0.0009625196619802876,0.002454579208862634,0.0025464222855477504,0.032100000000000004
2313,0,0.27267950212172853,0.34891640577939903,0.3158880166914181,0.546108
2314,0,0.013413411849389536,0.021146957440126377,0.01900133050340864,0.249512
2315,0,0.019836207091540527,0.01695842887976781,0.0161994057558584,0.261026
2316,0,0.0024687192747740996,0.004002798252854067,0.004551517244446033,0.08202600000000002
2317,0,0.4553935946819494,0.7225205912886259,0.7377389403843106,0.6457400000000001
2318,1,0.43039435289585426,0.5708934252629987,0.5774159815504755,0.6093520000000001
2319,1,0.40247385154780085,0.5221751688840511,0.4816885377076222,0.5920099999999999
2320,1,0.7707344057321677,0.8441130350639594,0.838904946875427,0.7597940000000001
2321,0,0.18628213383037184,0.21074282551335877,0.22224883688747746,0.508888
2322,1,0.9773112932127608,0.9838555817325858,0.9779518211034326,0.9899280000000001
2323,1,0.7109228052057076,0.8260778725871369,0.808376747682042,0.7255880000000001
2324,1,0.9248237966382742,0.964323051024454,0.9617549733765611,0.937184
2325,0,0.17173649723865353,0.22522681287169355,0.24034037715640033,0.508866
2326,0,0.013020852806193531,0.019241606414860522,0.01990062229068978,0.25067
2327,0,0.008535075652703653,0.01561432369433246,0.015341366619522373,0.211124
2328,1,0.9702125374002775,0.9706524582528713,0.9757903425452066,0.9835060000000001
2329,1,0.9178016258910127,0.9393157204735239,0.9368870592305292,0.907238
2330,1,0.9454300333647733,0.9775725524781609,0.9738854584293278,0.963738
2331,0,0.02443442572929462,0.056537029642822666,0.046354813855831525,0.324102
2332,0,0.9232795619028671,0.9248078616879842,0.9233459063198968,0.897756
2333,1,0.9113463265286528,0.9373892155919159,0.9422251238412631,0.90773
2334,0,0.0009148836780394102,0.003236551466443335,0.002697798997183832,0.032222
2335,0,0.7546006995173553,0.8412068295153937,0.836077866310219,0.753244
2336,0,0.0030261604401754837,0.006752887071470052,0.006473864769427651,0.109628
2337,0,0.0024289276556601178,0.0054114441923917315,0.00516084039501132,0.08781800000000001
2338,1,0.8281051232801836,0.9163383383351988,0.9056918431831085,0.8241280000000001
2339,0,0.5757059012335284,0.7222294602875834,0.7386014316423253,0.6682260000000001
2340,1,0.4890244741765033,0.875367676202243,0.868787806810184,0.700786
2341,0,0.04413707629596844,0.059200968675389,0.05919012209145411,0.371248
2342,1,0.9332677657622065,0.9328746926510212,0.9311277150152777,0.91232
2343,1,0.5884153116417574,0.7237965439824161,0.7293407196585682,0.6692640000000001
2344,0,0.04438549286202799,0.07372939134241227,0.07193718671220979,0.381232
2345,0,0.10917930640760543,0.15154294164646182,0.15850151585780736,0.466314
2346,0,0.853417789524318,0.8665241953527726,0.8439462615205242,0.7999080000000001
2347,0,0.006986901207507699,0.012968691896021517,0.011932658819759561,0.18640400000000001
2348,0,0.9200770244120566,0.9217047422573701,0.916941164789932,0.8899
2349,1,0.7941578386010064,0.8679717466168643,0.8479184785866357,0.773012
2350,1,0.7283920693763946,0.7759058259818017,0.7602445740170126,0.717542
2351,0,0.025987345063983907,0.06388411620480736,0.050451034569563985,0.33251800000000004
2352,1,0.8871934518172995,0.9341800396177861,0.9384649442857698,0.8881000000000001
2353,0,0.005413475527659011,0.009091111914670047,0.009059792698168949,0.1572
2354,0,0.19832238979811823,0.023273985813986382,0.031462427639088436,0.420674
2355,1,0.8001630509889538,0.9073397237366313,0.8969402736191324,0.8044100000000001
2356,0,0.001040001540070465,0.003077926077273605,0.002591579622697437,0.03408800000000001
2357,1,0.9750435380241514,0.9763922984815853,0.9804127945438059,0.9905020000000002
2358,0,0.02733540716217652,0.04497460562450778,0.04543006411198125,0.32983000000000007
2359,0,0.16948268241120085,0.3973027691992552,0.3870924345035116,0.53012
2360,0,0.02860798425046124,0.06892012626314666,0.06341619779808097,0.34940800000000005
2361,0,0.35787150730908673,0.5427302363311901,0.5642451798405395,0.5962540000000001
2362,1,0.9590832170897268,0.9593468648618871,0.9582751824912026,0.9575060000000001
2363,0,0.032041200047461506,0.0452482650690651,0.04412165611112321,0.33763
2364,0,0.002955718709689361,0.0036197360696922625,0.004431278608190466,0.089558
2365,0,0.009501342995891292,0.011380848363334752,0.012631998380348375,0.207194
2366,0,0.26429148408689235,0.4324922110998034,0.4088710382027225,0.556432
2367,1,0.8835875744627455,0.869140848233609,0.9042606670989481,0.8546760000000001
2368,1,0.8268759716125681,0.9259262718701375,0.9266019650663861,0.841972
2369,0,0.9025954989087468,0.9179895679854493,0.9325006186338688,0.8924000000000001
2370,0,0.780297578264125,0.853517539882219,0.867529974999351,0.7777780000000001
2371,1,0.43430118830701475,0.5259103068206656,0.520840548618386,0.603156
2372,0,0.42090143883522974,0.6391468176408717,0.6058342694210784,0.612784
2373,1,0.6383100745038199,0.7613712327802362,0.7771451579653363,0.6943220000000001
2374,0,0.028017018075320622,0.03250557775853581,0.03178479353656047,0.312848
2375,1,0.8609731040245638,0.9037358828234593,0.8949673086208049,0.832964
2376,1,0.9776550923166137,0.9810562142916748,0.9779172712244566,0.990052
2377,0,0.1274202769076973,0.1649840584436597,0.16705426188510053,0.47640000000000005
2378,0,0.07667439592369117,0.143681008441597,0.11914378972824004,0.435272
2379,1,0.9487446873185136,0.9647204966777332,0.9599508812956719,0.951994
2380,0,0.05086730155726668,0.05418985284672793,0.05055549139539717,0.3715820000000001
2381,0,0.05453269457624425,0.04672811268816929,0.04775021689637925,0.372268
2382,1,0.17624491701708872,0.31274090713245817,0.3040608759322089,0.5213800000000001
2383,1,0.9641550616993315,0.9584803908867003,0.9637489998188423,0.9671720000000001
2384,0,0.5108899731002488,0.40311068701175534,0.43118811685900565,0.6047279999999999
2385,1,0.8444979463166161,0.8971377316906568,0.8926616478637686,0.8220580000000001
2386,0,0.019279715758342513,0.020269593778338677,0.02030669479236829,0.27174
2387,0,0.7125489399103169,0.7327280238553435,0.7469628962677817,0.707668
2388,1,0.9662221341775685,0.966103903120684,0.962735254646217,0.9673720000000001
2389,1,0.9255151250690441,0.9501122852466524,0.9493835811277505,0.9237700000000001
2390,1,0.4410639390331439,0.784849296089206,0.7851784435820537,0.657038
2391,0,0.17488962513195502,0.2110221068691231,0.24517288520279223,0.510974
2392,0,0.043108866109622584,0.08678715191450115,0.10510946284389766,0.39654
2393,0,0.015319353943509015,0.021510385581243623,0.025301713560509913,0.270722
2394,1,0.7407695534035922,0.8508444959200396,0.8515199095239825,0.7558819999999999
2395,0,0.05562288231051437,0.07521749739347017,0.07171275740812412,0.39454
2396,1,0.3245808246700903,0.4311996396244973,0.4095069588742673,0.568782
2397,0,0.031165804789383716,0.04658855342228617,0.039125330077160944,0.33001400000000003
2398,1,0.7797437064568904,0.8319336087821447,0.8487782884508632,0.768178
2399,1,0.971888926079978,0.9725338630773903,0.9711488829882096,0.97965
2400,0,0.000456786196547029,0.001061072571027162,0.0014266494777557563,0.00952
2401,1,0.6952125983510008,0.7695336037527422,0.7759023159106422,0.710408
2402,1,0.5107638490584006,0.6108798569572716,0.5936916901663124,0.62703
2403,0,0.0015311954587404757,0.0029958965968328918,0.004008390179208762,0.059680000000000004
2404,0,0.00840627037752142,0.01216255073082283,0.011744511187051866,0.195852
2405,0,0.8444018743037167,0.8641296537104552,0.8661032391186673,0.8061260000000001
2406,0,0.004647235167805569,0.008733116442861403,0.007901718669305226,0.141546
2407,0,0.016299860896948706,0.020832548802358727,0.02358468979199334,0.27001600000000003
2408,1,0.7541907406513443,0.8305728446804104,0.8305318881801169,0.75023
2409,0,0.05802541616174246,0.10031469796490602,0.10039706522895868,0.412906
2410,0,0.2658907486461993,0.42230177634841465,0.4002936246923162,0.555698
2411,1,0.9514312337490427,0.9597366499350997,0.9666295428582954,0.9614740000000002
2412,1,0.7481045599572644,0.8388242742817911,0.8234296009264657,0.745104
2413,0,0.07135051584910755,0.06909172411705834,0.06261126114359855,0.403528
2414,0,0.13183949457229063,0.2019494488645649,0.21128857665525552,0.48834600000000006
2415,0,0.0033805750084654734,0.007020424796652649,0.0057328413364321614,0.10827400000000001
2416,0,0.27767747131756004,0.2661355251246297,0.254024433642406,0.5366540000000001
2417,1,0.9163850439362682,0.9419156640119462,0.9385334217542729,0.907408
2418,1,0.582849135502823,0.8346956600141235,0.8561009968249795,0.7121660000000001
2419,0,0.0012106892965917803,0.001980530164060344,0.0020144759736409295,0.032056
2420,1,0.9547970703773936,0.9735984199869925,0.9688361638963985,0.96586
2421,0,0.24049572334904668,0.26126180272642335,0.22824140488467343,0.52481
2422,0,0.31419933500777697,0.27219396717608235,0.24782545766871936,0.542616
2423,0,0.005856845343405073,0.01229742319291862,0.010106221719715768,0.16803
2424,0,0.004146212352257505,0.00827264791442872,0.00877762572135578,0.141042
2425,0,0.9119665574250166,0.9439128710924385,0.9338883171365838,0.90022
2426,0,0.0013232575718836073,0.002579028613024619,0.002417016080362547,0.037888000000000005
2427,0,0.5565641322344042,0.6500520376816971,0.6886686747097004,0.653106
2428,1,0.027153310633646878,0.0381008188253133,0.04298522571667108,0.32628599999999996
2429,0,0.01963156742341342,0.0367832800877951,0.03728276709188846,0.30315800000000004
2430,1,0.48039403720068274,0.49626450066351235,0.4674747671100741,0.60492
2431,1,0.9125825465684093,0.9639691352629229,0.9572465149524405,0.923084
2432,0,0.013982315369504835,0.009987185830397184,0.010567383492878455,0.21984800000000002
2433,0,0.017017263006064508,0.02392283172706204,0.021428412675790237,0.267592
2434,0,0.005742216451774092,0.00727440379106258,0.007916548873516532,0.153086
2435,0,0.0006055811244417948,0.0017606322524055893,0.0021041055044051862,0.019354000000000003
2436,1,0.9415812363945739,0.9788625021656635,0.9754626417060919,0.962456
2437,1,0.8671788041774671,0.9357470628963449,0.941734786112475,0.8783340000000001
2438,0,0.0006890212221931896,0.001861508675139604,0.00269755991205297,0.027208000000000003
2439,1,0.7892295172176131,0.910791066921306,0.8961038234368861,0.7986140000000002
2440,0,0.040672981983285596,0.04478051377308678,0.051590239384566354,0.35937399999999997
2441,0,0.001782123163008811,0.0028263350056957,0.0024606190643733285,0.046880000000000005
2442,0,0.054374400924600115,0.09398966103737427,0.08932831492576164,0.403224
2443,0,0.008921673754429354,0.009376719386614114,0.007883253659419373,0.17758000000000002
2444,0,0.3536787390925699,0.5376601161200854,0.5457350536617765,0.5930820000000001
2445,1,0.9522752548100308,0.9682756559244459,0.9643961867411033,0.9594620000000001
2446,1,0.8711932934723098,0.9152587701497034,0.9055794972489203,0.846624
2447,0,0.42719079044335506,0.5988713304772337,0.5746759148575077,0.608682
2448,0,0.039643829094759025,0.08256488691523897,0.07960868910466677,0.378524
2449,0,0.005577438451969196,0.011165798801546308,0.010376739436995344,0.16676400000000002
2450,0,0.009693137898868262,0.013948238032102172,0.015642439457757232,0.21869400000000003
2451,0,0.004049844215743191,0.006731854764564936,0.007436127835795807,0.13113000000000002
2452,0,0.008537534860333443,0.012476288743135819,0.011804402711368848,0.19742400000000002
2453,0,0.03704369618116174,0.063767806328332,0.06212415184829839,0.36423400000000006
2454,1,0.9255565431500079,0.9469826143949969,0.9475396608147694,0.9226280000000001
2455,0,0.004408524151835266,0.007856423884258393,0.008273988660171556,0.141314
2456,0,0.08260519746705591,0.10438875976986925,0.11442822669874154,0.437072
2457,0,0.001254871644363819,0.003039804291707016,0.0023827540359774788,0.036078000000000006
2458,0,0.009929225341972934,0.012652907782483867,0.01219203918785834,0.20824800000000002
2459,1,0.627732485585001,0.7667583816241161,0.779195087347422,0.692328
2460,1,0.9756926108094748,0.9725168440529582,0.9767126543782549,0.9880360000000001
2461,1,0.8565854310171148,0.9000509447494732,0.886761040070509,0.825828
2462,0,0.0002674213750778335,0.0008886619875477557,0.0009821438687552197,0.003514
2463,0,0.3635551530993889,0.5610904399545065,0.549729167428984,0.59524
2464,1,0.6471093610707501,0.7504261610603956,0.7606906717593274,0.691852
2465,0,0.7700679116070324,0.8580264250055923,0.8779861832049121,0.7800480000000001
2466,0,0.41138870957989365,0.5800610480482805,0.5911120825783871,0.6082259999999999
2467,0,0.016125065092154618,0.024404932411449004,0.02231297660106684,0.266594
2468,0,0.00374816801055231,0.004976095918951281,0.005293048282225042,0.11023000000000001
2469,0,0.00829272693481988,0.011641481598994282,0.012974782103513941,0.20093
2470,1,0.6025032070379015,0.6934614295580104,0.6848714619465506,0.662498
2471,0,0.0011194503596130513,0.0023058262977452225,0.0018565665277206853,0.028364
2472,0,0.6945860047219354,0.7171759747007947,0.6814779641362738,0.686142
2473,0,0.9531168975574166,0.9699458235894255,0.9587315470753274,0.9540300000000002
2474,1,0.9302855222052571,0.9502029822007508,0.9420140387838449,0.921354
2475,0,0.5257815118672027,0.6918867129833788,0.7119517986360389,0.651578
2476,0,0.6295852640808991,0.6158553338560359,0.6068603086036819,0.6548480000000001
2477,0,0.005329663819175897,0.008570283976909744,0.013023231738285493,0.17672200000000002
2478,1,0.9459744036109015,0.9695992139035112,0.965402530781456,0.955506
2479,1,0.7717319825476086,0.82575227964117,0.8127058604846922,0.749608
2480,0,0.028221547071625268,0.03833552247378829,0.03820008596725011,0.323584
2481,0,0.03171064623350862,0.04165593188580669,0.03640894379121122,0.327736
2482,0,0.15327004317225965,0.21583935129597218,0.24291781425043674,0.502984
2483,0,0.00667570465423354,0.009109040857316774,0.008983570404971842,0.168242
2484,1,0.7075184507810386,0.8403926081517274,0.8120388674741479,0.72531
2485,0,0.008377101520462671,0.014748298677171095,0.016253063625820286,0.212748
2486,0,0.0018854785923015666,0.003632697278046668,0.0032280671700332395,0.057190000000000005
2487,0,0.006136847178282223,0.005081150517708175,0.005585149657565921,0.13869800000000002
2488,0,0.07870572204238171,0.09337766802934573,0.08651076487203783,0.422812
2489,0,0.9245626901998453,0.9574219599442401,0.9688485674785927,0.9440360000000001
2490,1,0.9730935128131502,0.9785508768746665,0.9800543698675249,0.9889380000000001
2491,1,0.5515570004580561,0.42946677061018523,0.44486402930700075,0.61439
2492,0,0.001107386278862157,0.0032894372751858508,0.002885400522929914,0.039118
2493,0,0.7859731742646813,0.8510989834795137,0.8626784391774058,0.777178
2494,0,0.016049440057232748,0.02580244013597463,0.02105979560911484,0.26357200000000003
2495,0,0.007379789676692873,0.017547947639704683,0.014557901464857168,0.19971
2496,0,0.3093360720283338,0.4624095867638617,0.48886780421036335,0.5761200000000001
2497,0,0.008475776773078864,0.0127472741416521,0.014013738782227971,0.205578
2498,0,0.42116869877220137,0.5942771364043191,0.5861564697895056,0.609634
2499,0,0.773500933564514,0.864256477556842,0.8768977263074518,0.780738
2500,1,0.8649225457518379,0.9127276469631438,0.8986258044258175,0.838052
2501,0,0.024335855075943325,0.04943554971935713,0.060090101963475945,0.337532
2502,0,0.6906571543951946,0.7999178383945826,0.8129895662710227,0.7212259999999999
2503,0,0.0031233402854927298,0.005794734509965154,0.004906484581162928,0.097308
2504,0,0.6938582346695261,0.7712454299754805,0.7904913418197573,0.714124
2505,1,0.9779292665543516,0.9781095449014221,0.9787484157663418,0.99095
2506,0,0.0869987723663282,0.1299127003179564,0.10263579703676784,0.435496
2507,0,0.14425855706604068,0.3113841514821935,0.2987614198969882,0.509582
2508,0,0.10256547339489573,0.14828324255834763,0.14344581019071964,0.458834
2509,0,0.8830926244246754,0.9143661384751214,0.9069957793348347,0.856406
2510,1,0.8638267236410302,0.9221926877230358,0.9027253045769618,0.8402799999999999
2511,1,0.9116058794803823,0.9197726283659782,0.9261872076650617,0.891816
2512,0,0.005584442982235632,0.008513754818633356,0.008770459285543772,0.15730400000000003
2513,1,0.7453241655442431,0.7150319872191648,0.7180206966378943,0.712644
2514,1,0.9533254603797132,0.9674081615292336,0.9629804562777122,0.9587539999999999
2515,1,0.8847651495340998,0.9219469846204462,0.926342208835226,0.8747900000000001
2516,0,0.0004763916129129663,0.0013991897867291448,0.0011549480340174124,0.007644
2517,0,0.0005588552790736927,0.0014079638598778032,0.0007176186390404896,0.007518
2518,1,0.3890542634763151,0.36534255190720444,0.34796538023078266,0.57201
2519,0,0.06801313017281267,0.07612745095243606,0.07284845214064282,0.407574
2520,0,0.8060153315348305,0.835605748325412,0.8330970814534199,0.771536
2521,1,0.9444444199966172,0.9461787874008448,0.9520059871187769,0.93966
2522,1,0.8637023972556601,0.8801411788270377,0.9029066544718904,0.8401020000000001
2523,1,0.8537611046761082,0.9033168680891643,0.8997773848224995,0.8321400000000001
2524,0,0.015140627506564135,0.015482411579069535,0.01387884892364153,0.23826600000000003
2525,1,0.7428395897908282,0.8251701795625013,0.8112582287529496,0.739158
2526,0,0.001734865647349674,0.0047846551265098795,0.003960740968929574,0.06264600000000001
2527,1,0.9920994744580411,0.9917007725394726,0.9899185261576833,0.999546
2528,0,0.05420107767421056,0.059830708526009344,0.061671548585187606,0.38541400000000003
2529,1,0.5616939188594869,0.8196098991432544,0.8176863366561292,0.689582
2530,1,0.9389842334635068,0.9709280736450108,0.9732552263747852,0.958744
2531,0,0.0051907963344062745,0.012060219970412577,0.014681155939135975,0.18109200000000003
2532,0,0.005362845125495618,0.01153513234427612,0.008982306609758517,0.15615400000000002
2533,1,0.8394786481180652,0.9281008504666718,0.9096142196686254,0.8324100000000001
2534,1,0.7302724433053934,0.9023686269126456,0.8943436086841983,0.7762740000000001
2535,0,0.00040380667927836185,0.001079116492714935,0.0014177432938207585,0.008232
2536,0,0.3523730814866468,0.48137625642316595,0.4503924150262988,0.579748
2537,1,0.5821830925418454,0.7512877835452867,0.7138908027278437,0.66388
2538,1,0.9517099788059118,0.9656578168732146,0.9611544376810452,0.955418
2539,1,0.9172446461557144,0.9542094935186741,0.9521498124921641,0.920844
2540,0,0.011693853692444727,0.00932269327916457,0.00958584668869607,0.204108
2541,1,0.8723498763029269,0.9350530304864276,0.9292801979078185,0.86887
2542,0,0.024440612446139195,0.023369966483908634,0.02397765293031349,0.292922
2543,0,0.898928398328442,0.936293797383692,0.9286990734327224,0.8855140000000001
2544,0,0.03402347477484631,0.03864465697280395,0.03640386221173149,0.332496
2545,0,0.03161684783526364,0.06650579195046226,0.07969726385805119,0.365378
2546,1,0.47609274046698924,0.5730426107876767,0.5317268086232129,0.612566
2547,1,0.11928826423881225,0.14725486257732975,0.1577895307603317,0.47067400000000004
2548,1,0.7583545218239218,0.8422824506058196,0.8457558080201855,0.7590399999999999
2549,1,0.35984144690712405,0.43451428734361747,0.4455107767173957,0.580624
2550,0,0.013990463247138141,0.016525381708204213,0.01714051130035433,0.245892
2551,1,0.6929273840575608,0.8030326918062121,0.8042820187345852,0.718684
2552,1,0.6573708110868874,0.7649470610876743,0.7429381232536176,0.689632
2553,0,0.0007872391889885275,0.0022739339072288486,0.0023092999173069313,0.024998000000000003
2554,0,0.02981590251952429,0.058943813786756824,0.05038869858371927,0.33994800000000003
2555,1,0.9160921347126774,0.9239903026051445,0.9331783253129677,0.9023620000000001
2556,0,0.0031869298825569813,0.006068305596319204,0.006942926278863154,0.115386
2557,0,0.1275550295560568,0.1411135996655486,0.1617154842305027,0.475312
2558,0,0.008693335757666567,0.021469933852637953,0.020956102237614706,0.229068
2559,1,0.8898940060146608,0.9336182722944427,0.9298874793348179,0.881332
2560,1,0.807953616748682,0.9035722817447591,0.9043024878656574,0.813034
2561,0,0.04967761292328027,0.05152578574746662,0.04713240764306466,0.366238
2562,0,0.8154448559045682,0.873036245387343,0.8741885364585983,0.797118
2563,0,0.22507392229247647,0.36393183911963795,0.3509121262296418,0.541296
2564,0,0.8993817204876922,0.929845563892756,0.9204736493484759,0.878156
2565,1,0.46992127466164774,0.6527897883919506,0.6686166649129928,0.63306
2566,0,0.8471468028794088,0.9159496983221928,0.9139067654901604,0.8395840000000001
2567,0,0.024055352543483968,0.04382747114487413,0.036151433870008735,0.31082400000000004
2568,0,0.24219503242873322,0.44714606948735297,0.4398280568652009,0.556368
2569,0,0.11192872556422657,0.14258580615134364,0.14316686312150095,0.46335600000000005
2570,0,0.08010693670826424,0.08082514339090589,0.07917851267176204,0.418732
2571,1,0.8668102648812427,0.8404564788946393,0.8604775375627978,0.8157639999999999
2572,0,0.5859165902289256,0.7634423565047935,0.7436574879720779,0.672126
2573,0,0.3168104222948734,0.4785796221670696,0.4925618029475597,0.5784320000000001
2574,0,0.008413487117057803,0.007967760026336266,0.010119798516626055,0.18799400000000002
2575,1,0.7619949958683874,0.8273669002319743,0.8450255734168513,0.76006
2576,1,0.7096808458495838,0.8496290129978874,0.8169421309672169,0.7278840000000001
2577,0,0.01133053061388542,0.012639683914630447,0.011890413147878089,0.21440800000000004
2578,0,0.003145392221087445,0.007964961347863585,0.007476162251725863,0.11869199999999999
2579,0,0.001939700975139722,0.004683477682964618,0.004736804574757354,0.076096
2580,0,0.004261822651084991,0.010282246862035042,0.01198449477833305,0.159902
2581,0,0.016391528578417396,0.028185892447586527,0.02954080809445336,0.27990800000000005
2582,1,0.8590787150770645,0.9128232860046834,0.9077612992379083,0.8415440000000001
2583,0,0.002895872710614385,0.00631086003777872,0.0049141580839543435,0.09356600000000001
2584,0,0.03885646568412518,0.050409388952795016,0.04884561468535552,0.3534
2585,1,0.8913139126137677,0.895499968867993,0.8922527265980216,0.8508100000000001
2586,0,0.0017504312638732514,0.003040305829660555,0.0032103127758048035,0.054152000000000006
2587,0,0.257834185134599,0.22412134815073775,0.21785258812013178,0.525496
2588,0,0.25923357161338734,0.29765401932963864,0.329769329411045,0.5450400000000001
2589,0,0.0009083802235132883,0.002938980092955411,0.0028018808609315037,0.033002000000000004
2590,0,0.05111804228627229,0.06492695851579747,0.06054590587707606,0.380854
2591,1,0.3704329536510176,0.47791438709007217,0.5221171187361215,0.5928640000000001
2592,0,0.014755266984948882,0.023947877100525213,0.02376398194626031,0.266396
2593,1,0.5765809160275492,0.7919085479695671,0.8013711321414437,0.6873940000000001
2594,0,0.004833727917032099,0.005943233888338933,0.006767660795815856,0.13570400000000002
2595,0,0.00912908259141576,0.023822826805254917,0.020417872398335014,0.230004
2596,0,0.010379272804787877,0.019824395351924345,0.019264397839623228,0.235722
2597,0,0.0004011528851874464,0.00169545098088781,0.001825247801994534,0.011996000000000001
2598,0,0.0016395682170797935,0.003970897006971444,0.0030046204915079497,0.050752000000000005
2599,0,0.0020557543062968042,0.004236637050857045,0.004456471788486462,0.073912
2600,1,0.7406541025884117,0.8205672666502847,0.8245616682275738,0.742764
2601,1,0.2890710799199856,0.5083037958442085,0.4704287892212209,0.5695319999999999
2602,1,0.7150769297160763,0.7357948050585488,0.7352358828144838,0.7050280000000001
2603,0,0.17139338282174,0.141216536946035,0.15925734063700925,0.49029600000000007
2604,1,0.3159871924644069,0.4703202590296749,0.4192636519437207,0.5683560000000001
2605,0,0.17223413957359876,0.26331008855495397,0.25673658801797955,0.512142
2606,1,0.8060402917912933,0.8951520947748375,0.8965691730681836,0.8067340000000001
2607,0,0.0011969695250232495,0.00460802505302228,0.0032786285142107625,0.044413999999999995
2608,0,0.01831823446073706,0.04044798338582212,0.03993038300673778,0.30154400000000003
2609,0,0.19251605413548864,0.34565232689445236,0.37583296689853257,0.535374
2610,0,0.004989893934049501,0.008598434694856882,0.006732306050294445,0.13721
2611,1,0.8550645706066478,0.8882424480202625,0.9019340672245569,0.83476
2612,0,0.9077340405008074,0.9350966330424653,0.9394253680717815,0.902566
2613,0,0.0005580620560810285,0.0020247476124557627,0.0015767816052565985,0.012938000000000002
2614,0,0.0032132705572374487,0.003537009128637672,0.004017155779898319,0.08877
2615,0,0.13822291633303418,0.20802343797235143,0.2066983450827878,0.48983400000000005
2616,0,0.1621878976469879,0.18775396006480083,0.2122655488834399,0.49950000000000006
2617,1,0.9713557628581097,0.9742039592085167,0.9750640897376235,0.9834720000000001
2618,0,0.0005355024474805112,0.0019407410987117327,0.00201165567922132,0.016852
2619,0,0.5578428435220458,0.6862027532092998,0.6715883060504373,0.649788
2620,0,0.4956050720694537,0.5178963926532816,0.4801550953189293,0.609306
2621,1,0.8730126818982462,0.9222603369340813,0.9073341200295533,0.8494380000000001
2622,0,0.0015684417717227806,0.0028357900446891937,0.003024881435020503,0.04974
2623,0,0.011752997784749841,0.015059670483690344,0.014534744523045096,0.22683400000000004
2624,1,0.8611965306199345,0.9246772751804757,0.9103672778818781,0.844948
2625,1,0.9574355607050715,0.9610444973989218,0.9663627552583955,0.9652420000000002
2626,1,0.9320408615536189,0.956184558757049,0.9524137218567632,0.931764
2627,0,0.016227250222922318,0.029644984791465222,0.025748441057115823,0.27352600000000005
2628,1,0.8626568796497024,0.9171832776635076,0.9179558142922946,0.8524800000000001
2629,0,0.05757677399492034,0.14919900736811043,0.154899431793065,0.431172
2630,0,0.008534025031440845,0.01488023782340005,0.013647744071081876,0.204814
2631,0,0.1264410836648152,0.09318797742040141,0.10929500711336021,0.45809000000000005
2632,0,0.034277997813764685,0.040407805675554936,0.03954221094477206,0.336662
2633,1,0.8974817766919386,0.9226886824221567,0.9288531662464807,0.884286
2634,0,0.008020058570354482,0.014434768616475309,0.015112760919256788,0.20633800000000002
2635,1,0.3652157924276545,0.6443826208487786,0.6325110430107268,0.6084520000000001
2636,0,0.006829597490119926,0.010299282853201827,0.010466373347628389,0.17804
2637,0,0.37342845893938004,0.5608615755236267,0.542327609413593,0.5961080000000001
2638,1,0.7696399250686204,0.8408434724207927,0.8629942374520846,0.771476
2639,0,0.023023622284169556,0.03292060539493362,0.03206207221387543,0.302
2640,0,0.00655531359629042,0.008845262498725767,0.009669201351720044,0.171118
2641,1,0.21610835250139632,0.17018764994093757,0.14327702197804298,0.497422
2642,0,0.012213573236882562,0.01870816524873965,0.020592025662252655,0.248568
2643,1,0.502128732204376,0.5877641529398936,0.6068590116657202,0.6282880000000001
2644,0,0.06058265943731337,0.0857894962083551,0.08440261410577797,0.40834000000000004
2645,1,0.661518913412936,0.8477113689563045,0.8578820892291272,0.732442
2646,1,0.882387178121731,0.9100668747208708,0.9102979954130894,0.8585100000000001
2647,0,0.47216614670912366,0.6224118658318967,0.6254396241672127,0.625664
2648,0,0.016282724835676443,0.019664567571989384,0.017411236879734848,0.25354
2649,0,0.0700381471710504,0.13729942052679714,0.12707398249695795,0.43458
2650,0,0.21993866486157748,0.3794495610012135,0.38628280424913014,0.543814
2651,0,0.007248249250671834,0.010551730391105917,0.009069497412097198,0.17326800000000003
2652,0,0.10988403219744536,0.2397712423043908,0.23714076852315824,0.48472400000000004
2653,1,0.724090534433256,0.8355772940256336,0.8418317070451065,0.74405
2654,0,0.019933055191278238,0.03249117615749243,0.03241561509973239,0.29605800000000004
2655,1,0.7330756012880413,0.8593188883368039,0.8431648195641052,0.7482580000000001
2656,1,0.4496860456963389,0.5751432192598666,0.5818245987545635,0.6147
2657,1,0.8022404203034417,0.8744306295176869,0.8844870675273252,0.796886
2658,1,0.6764080148514613,0.7886585053949944,0.7784866128577844,0.705676
2659,0,0.6400991629215107,0.7193070837028173,0.7361631162494073,0.682694
2660,0,0.007795435846109909,0.017728607662195084,0.018888287569558418,0.217262
2661,1,0.7161649035999739,0.8035701874147483,0.8099137901399216,0.728076
2662,0,0.02611605641470622,0.03281540398502846,0.03382159669258307,0.311982
2663,1,0.617078737019447,0.7930909135297243,0.7805754520688328,0.6901100000000001
